invoice_id,payment_id,vendor,expected_amount,actual_amount,variance,posting_date,status,department,root_cause,recommended_action
53917201,PAY-0192005401,VESTIS SERVICES LLC,22.84,22.84,0.0,2021-12-21,matched,AIR Airport Commission,Matched payment,No action required.
53968901,PAY-0191003701,CITY AUTO SUPPLY,105.72,105.72,0.0,2021-12-14,matched,AIR Airport Commission,Matched payment,No action required.
53921301,PAY-0196615501,INTERNATIONAL FIRE INC,48.41,48.41,0.0,2022-02-04,matched,ADM GSA - City Administrator,Matched payment,No action required.
53996701,PAY-0173403601,WESTERN STATES OIL,4367.71,3701.45,-666.26,2021-07-14,underpaid,FIR Fire Department,Partial payment or approval hold,Validate invoice approval path and release remaining balance.
53996701,PAY-0197403201,WESTERN STATES OIL,4001.59,3391.18,-610.41,2022-02-09,underpaid,FIR Fire Department,Partial payment or approval hold,Validate invoice approval path and release remaining balance.
53950801,PAY-0187311301,US FOODS INC,7158.37,7158.37,0.0,2021-11-15,matched,DPH Public Health,Matched payment,No action required.
53951301,PAY-0184713801,VESTIS SERVICES LLC,151.61,151.61,0.0,2021-10-20,matched,PUC Public Utilities Commsn,Matched payment,No action required.
53970601,PAY-0204153001,SERRAMONTE FORD,158.75,158.75,0.0,2022-03-30,matched,AIR Airport Commission,Matched payment,No action required.
53996701,PAY-0183302501,WESTERN STATES OIL,4354.46,3690.22,-664.24,2021-10-07,underpaid,FIR Fire Department,Credit note offset applied incorrectly,Review offset rules and clear the short payment.
53970601,PAY-0193003801,SERRAMONTE FORD,309.58,309.58,0.0,2022-01-03,matched,AIR Airport Commission,Matched payment,No action required.
53973001,PAY-0211048501,KONICA MINOLTA BUSINESS SOLUTNS USA INC,412.32,412.32,0.0,2022-05-26,matched,DPH Public Health,Matched payment,No action required.
54007101,PAY-0206142101,PARKMERCED OWNER LLC,2563.0,2563.0,0.0,2022-04-15,duplicate_suspected,HSA Human Services Agency,Possible duplicate voucher posting,Cross-check voucher references and stop secondary settlement.
53949301,PAY-0192024701,OFFICE DEPOT,52.49,52.49,0.0,2021-12-21,matched,DPH Public Health,Matched payment,No action required.
53950801,PAY-0177030901,US FOODS INC,1115.29,1115.29,0.0,2021-08-12,matched,DPH Public Health,Matched payment,No action required.
53979201,PAY-0173464001,GRAINGER,836.94,984.64,147.7,2021-07-14,overpaid,PRT Port,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53990501,PAY-0175839201,MEDLINE INDUSTRIES INC,83.43,70.7,-12.73,2021-08-03,underpaid,DPH Public Health,Partial payment or approval hold,Validate invoice approval path and release remaining balance.
53951301,PAY-0197229401,VESTIS SERVICES LLC,92.61,92.61,0.0,2022-02-08,matched,PUC Public Utilities Commsn,Matched payment,No action required.
53996701,PAY-0202255101,WESTERN STATES OIL,8167.02,6921.2,-1245.82,2022-03-16,underpaid,FIR Fire Department,Credit note offset applied incorrectly,Review offset rules and clear the short payment.
53973601,PAY-0195363901,DISCOUNT BUILDERS SUPPLY,277.15,277.15,0.0,2022-01-25,matched,HOM Homelessness Services,Matched payment,No action required.
53972001,PAY-0182128301,CENTER HARDWARE CO INC,52.77,52.77,0.0,2021-09-27,matched,HOM Homelessness Services,Matched payment,No action required.
53943501,PAY-0182778101,HARRISON & BONINI INC,331.93,331.93,0.0,2021-10-04,matched,ADM GSA - City Administrator,Matched payment,No action required.
53916801,PAY-0175293001,WESTWIND TRADING CO,6505.58,6505.58,0.0,2021-08-19,matched,MTA Municipal Transprtn Agncy,Matched payment,No action required.
53968901,PAY-0196425601,CITY AUTO SUPPLY,21.13,21.13,0.0,2022-02-03,matched,AIR Airport Commission,Matched payment,No action required.
53987701,PAY-0173800601,MEDLINE INDUSTRIES INC,23.59,19.99,-3.6,2021-07-17,underpaid,DPH Public Health,Credit note offset applied incorrectly,Review offset rules and clear the short payment.
53924401,PAY-0196366701,BlueTriton Brands Inc,55.71,55.71,0.0,2022-02-02,matched,DPH Public Health,Matched payment,No action required.
53945301,PAY-0186047701,CITY OF DALY CITY,138.14,138.14,0.0,2021-11-02,matched,MTA Municipal Transprtn Agncy,Matched payment,No action required.
53963501,PAY-0173817401,SAN FRANCISCO BOTANICAL GARDEN SOCIETY,133864.04,133864.04,0.0,2021-07-18,matched,REC Recreation & Park Commsn,Matched payment,No action required.
53972001,PAY-0186558101,CENTER HARDWARE CO INC,83.58,83.58,0.0,2021-11-07,matched,HOM Homelessness Services,Matched payment,No action required.
54011001,PAY-0183564801,HILL-ROM COMPANY INC,3421.88,3527.71,105.83,2021-10-20,ledger_mismatch,DPH Public Health,Journal posted to incorrect cost center,Move the journal entry to the right cost center and rebalance.
53924401,PAY-0178279001,BlueTriton Brands Inc,131.11,131.11,0.0,2021-08-24,matched,DPH Public Health,Matched payment,No action required.
53923401,PAY-0189896301,KONICA MINOLTA BUSINESS SOLUTNS USA INC,401.71,401.71,0.0,2021-12-03,matched,DPH Public Health,Matched payment,No action required.
53971701,PAY-0178969401,A&H DOOR & ACCESS CONTROL,645.0,645.0,0.0,2021-08-31,matched,HOM Homelessness Services,Matched payment,No action required.
53944201,PAY-0178624301,GRM INFORMATION MANAGEMENT SERVICES,140.4,140.4,0.0,2021-08-26,matched,DPH Public Health,Matched payment,No action required.
53996401,PAY-0192793201,MACKAY METERS INC,972.32,824.0,-148.32,2022-01-06,underpaid,MTA Municipal Transprtn Agncy,Installment split created a short settlement,Match split installments against the original invoice value.
53952601,PAY-0194056201,STAPLES BUSINESS ADVANTAGE,349.08,349.08,0.0,2022-01-12,matched,LIB Public Library,Matched payment,No action required.
53952301,PAY-0176152301,FELTON INSTITUTE,308519.0,308519.0,0.0,2021-08-09,matched,DPH Public Health,Matched payment,No action required.
53968901,PAY-0185370801,CITY AUTO SUPPLY,35.61,35.61,0.0,2021-10-26,matched,AIR Airport Commission,Matched payment,No action required.
53981501,PAY-0176936201,MALLORY SAFETY & SUPPLY LLC,2158.89,2539.87,380.98,2021-08-11,overpaid,DPW Public Works,Tax or surcharge applied twice,Validate tax components and adjust the payment record.
54005401,PAY-0173715601,MEDLINE INDUSTRIES INC,58.79,58.79,0.0,2021-07-16,duplicate_suspected,DPH Public Health,Same invoice may have been submitted through two channels,Compare intake channels and cancel the duplicate record.
53955001,PAY-0174755701,CARDINALHEALTH MEDICAL PRODUCTS & SVCS,2916.43,2916.43,0.0,2021-07-24,matched,DPH Public Health,Matched payment,No action required.
53962601,PAY-0173559001,MEDLINE INDUSTRIES INC,146.68,146.68,0.0,2021-07-15,matched,DPH Public Health,Matched payment,No action required.
54000501,PAY-0191119501,WESTSIDE COMMUNITY MENTAL HEALTH CTR INC,93055.77,93055.77,0.0,2021-12-14,duplicate_suspected,DPH Public Health,Possible duplicate voucher posting,Cross-check voucher references and stop secondary settlement.
54006301,PAY-0180903701,STAPLES BUSINESS ADVANTAGE,839.57,839.57,0.0,2021-09-17,duplicate_suspected,LIB Public Library,Possible duplicate voucher posting,Cross-check voucher references and stop secondary settlement.
53976701,PAY-0206376901,MAINLINE SECURITY INC.,49.24,57.93,8.69,2022-04-19,overpaid,HOM Homelessness Services,Overpayment due to manual posting error,Investigate posting entry and recover excess payment.
53974601,PAY-0194680201,MALLORY SAFETY & SUPPLY LLC,123.84,123.84,0.0,2022-01-19,matched,REC Recreation & Park Commsn,Matched payment,No action required.
53972001,PAY-0202174601,CENTER HARDWARE CO INC,69.48,69.48,0.0,2022-03-17,matched,HOM Homelessness Services,Matched payment,No action required.
53957201,PAY-0173040601,CENTER HARDWARE CO INC,117.13,117.13,0.0,2021-07-19,matched,MTA Municipal Transprtn Agncy,Matched payment,No action required.
53983401,PAY-0178679301,VERIZON WIRELESS,109.36,128.66,19.3,2021-08-27,overpaid,PUC Public Utilities Commsn,Tax or surcharge applied twice,Validate tax components and adjust the payment record.
53976401,PAY-0191186501,K & H INTEGRATED PRINT SOLUTIONS,96159.15,113128.41,16969.26,2021-12-15,overpaid,REG Elections,Overpayment due to manual posting error,Investigate posting entry and recover excess payment.
53952301,PAY-0209156201,FELTON INSTITUTE,15716.74,15716.74,0.0,2022-05-20,matched,DPH Public Health,Matched payment,No action required.
53996701,PAY-0207532301,WESTERN STATES OIL,5871.85,4976.14,-895.71,2022-04-27,underpaid,FIR Fire Department,Partial payment or approval hold,Validate invoice approval path and release remaining balance.
54011101,PAY-0183255601,CENTER HARDWARE CO INC,19.9,20.52,0.62,2021-10-15,ledger_mismatch,MTA Municipal Transprtn Agncy,Ledger update lag after payment clearance,Refresh ledger sync and confirm the final posted amount.
53974901,PAY-0182648301,BIG DOG CITY CORPORATION,1301.85,1301.85,0.0,2021-10-01,matched,DPH Public Health,Matched payment,No action required.
53970601,PAY-0178015101,SERRAMONTE FORD,522.26,522.26,0.0,2021-08-20,matched,AIR Airport Commission,Matched payment,No action required.
53951301,PAY-0204957801,VESTIS SERVICES LLC,80.85,80.85,0.0,2022-04-06,matched,PUC Public Utilities Commsn,Matched payment,No action required.
54001101,PAY-0189978801,PAGE & TURNBULL INC,3397.0,3397.0,0.0,2021-12-06,duplicate_suspected,REC Recreation & Park Commsn,Possible duplicate voucher posting,Cross-check voucher references and stop secondary settlement.
54008201,PAY-0195656301,MISSION LINEN SUPPLY,1188.11,1224.86,36.75,2022-01-27,ledger_mismatch,DPH Public Health,Ledger sync delay or wrong department mapping,Reconcile ledger entry and correct department allocation.
53919201,PAY-0193889901,JENSSEN SCALES INC,2540.0,2540.0,0.0,2022-01-24,matched,MTA Municipal Transprtn Agncy,Matched payment,No action required.
53941101,PAY-0182717601,BlueTriton Brands Inc,320.37,320.37,0.0,2021-10-01,matched,DPH Public Health,Matched payment,No action required.
53983001,PAY-0174877201,AAA WORKSPACE,164.4,193.41,29.01,2021-07-26,overpaid,PUC Public Utilities Commsn,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53957901,PAY-0187315501,STAPLES BUSINESS ADVANTAGE,1348.97,1348.97,0.0,2022-01-03,matched,MTA Municipal Transprtn Agncy,Matched payment,No action required.
53968901,PAY-0183587701,CITY AUTO SUPPLY,6.8,6.8,0.0,2021-10-12,matched,AIR Airport Commission,Matched payment,No action required.
53960901,PAY-0183258701,CORE LINEN SERVICES INC.,50185.24,50185.24,0.0,2021-10-07,matched,DPH Public Health,Matched payment,No action required.
53943501,PAY-0193802001,HARRISON & BONINI INC,695.17,695.17,0.0,2022-01-10,matched,ADM GSA - City Administrator,Matched payment,No action required.
53952601,PAY-0201631701,STAPLES BUSINESS ADVANTAGE,398.0,398.0,0.0,2022-03-11,matched,LIB Public Library,Matched payment,No action required.
53975701,PAY-0201443101,CENTER HARDWARE CO INC,20.91,24.6,3.69,2022-03-10,overpaid,REG Elections,Tax or surcharge applied twice,Validate tax components and adjust the payment record.
53934601,PAY-0195223401,GRAINGER,179.3,179.3,0.0,2022-01-24,matched,DPH Public Health,Matched payment,No action required.
54009801,PAY-0181962301,CITY AUTO SUPPLY,237.84,245.2,7.36,2021-09-29,ledger_mismatch,MTA Municipal Transprtn Agncy,Ledger sync delay or wrong department mapping,Reconcile ledger entry and correct department allocation.
53958801,PAY-0189720901,Acme Workwear,175.95,175.95,0.0,2021-12-02,matched,REC Recreation & Park Commsn,Matched payment,No action required.
53917201,PAY-0177759701,VESTIS SERVICES LLC,527.78,527.78,0.0,2021-08-18,matched,AIR Airport Commission,Matched payment,No action required.
53924401,PAY-0186181801,BlueTriton Brands Inc,92.41,92.41,0.0,2021-11-02,matched,DPH Public Health,Matched payment,No action required.
53941301,PAY-0202106401,TK ELEVATOR CORPORATION,1422.9,1422.9,0.0,2022-03-15,matched,WAR War Memorial,Matched payment,No action required.
53947301,PAY-0174522901,RODNEY L EWING,18000.0,18000.0,0.0,2021-07-22,matched,ART Arts Commission,Matched payment,No action required.
53968901,PAY-0196424001,CITY AUTO SUPPLY,49.35,49.35,0.0,2022-02-03,matched,AIR Airport Commission,Matched payment,No action required.
53917201,PAY-0183589301,VESTIS SERVICES LLC,462.33,462.33,0.0,2021-10-12,matched,AIR Airport Commission,Matched payment,No action required.
54009001,PAY-0173971301,AGURTO CORPORATION DBA PESTEC,303.8,313.2,9.4,2021-07-19,ledger_mismatch,ADM GSA - City Administrator,Ledger sync delay or wrong department mapping,Reconcile ledger entry and correct department allocation.
53921301,PAY-0205017901,INTERNATIONAL FIRE INC,235.39,235.39,0.0,2022-04-06,matched,ADM GSA - City Administrator,Matched payment,No action required.
53968901,PAY-0184021601,CITY AUTO SUPPLY,55.91,55.91,0.0,2021-10-14,matched,AIR Airport Commission,Matched payment,No action required.
53924401,PAY-0182704901,BlueTriton Brands Inc,36.7,36.7,0.0,2021-10-01,matched,DPH Public Health,Matched payment,No action required.
53983701,PAY-0207973101,VERIZON WIRELESS,120.02,141.2,21.18,2022-05-02,overpaid,PUC Public Utilities Commsn,Tax or surcharge applied twice,Validate tax components and adjust the payment record.
53981101,PAY-0176652901,FLUID GAUGE COMPANY,1935.76,2277.36,341.6,2021-08-09,overpaid,DPW Public Works,Tax or surcharge applied twice,Validate tax components and adjust the payment record.
53986401,PAY-0178425701,INTERSTATE TRAFFIC CONTROL PRODUCTS INC,945.03,1111.8,166.77,2021-08-25,overpaid,AIR Airport Commission,Overpayment due to manual posting error,Investigate posting entry and recover excess payment.
53974401,PAY-0186944601,COOK MEDICAL INC,515.97,515.97,0.0,2021-11-30,matched,DPH Public Health,Matched payment,No action required.
54008201,PAY-0211121901,MISSION LINEN SUPPLY,1243.74,1282.21,38.47,2022-05-26,ledger_mismatch,DPH Public Health,Ledger update lag after payment clearance,Refresh ledger sync and confirm the final posted amount.
53995901,PAY-0206684701,SHRED WORKS,94.4,80.0,-14.4,2022-04-21,underpaid,CAT City Attorney,Installment split created a short settlement,Match split installments against the original invoice value.
53958101,PAY-0175713601,STRYKER SALES CORPORATION,1179.93,1179.93,0.0,2021-08-02,matched,DPH Public Health,Matched payment,No action required.
53978901,PAY-0185930701,LANGUAGELINE SOLUTIONS,5342.49,6285.28,942.79,2021-11-01,overpaid,POL Police,Overpayment due to manual posting error,Investigate posting entry and recover excess payment.
53944301,PAY-0188947901,M S C INDUSTRIAL SUPPLY COMPANY INC,8.47,8.47,0.0,2021-11-24,matched,ADM GSA - City Administrator,Matched payment,No action required.
53924401,PAY-0205337301,BlueTriton Brands Inc,158.47,158.47,0.0,2022-04-11,matched,DPH Public Health,Matched payment,No action required.
54010801,PAY-0175810701,SELF-HELP FOR THE ELDERLY,26973.68,27807.92,834.24,2021-08-03,ledger_mismatch,HSA Human Services Agency,Journal posted to incorrect cost center,Move the journal entry to the right cost center and rebalance.
53996301,PAY-0188676501,MALTBY ELECTRIC SUPPLY CO INC,68.4,57.97,-10.43,2021-11-22,underpaid,AIR Airport Commission,Partial payment or approval hold,Validate invoice approval path and release remaining balance.
53942201,PAY-0202680701,NEPC LLC,271245.0,271245.0,0.0,2022-03-18,matched,RET Retirement System,Matched payment,No action required.
53939401,PAY-0178409101,BOUND TREE MEDICAL LLC,798.38,798.38,0.0,2021-08-24,matched,FIR Fire Department,Matched payment,No action required.
53950801,PAY-0179687001,US FOODS INC,28539.78,28539.78,0.0,2021-09-07,matched,DPH Public Health,Matched payment,No action required.
53932001,PAY-0173569201,MEDLINE INDUSTRIES INC,412.19,412.19,0.0,2021-07-15,matched,DPH Public Health,Matched payment,No action required.
53999401,PAY-0196243701,KONICA MINOLTA BUSINESS SOLUTNS USA INC,631.77,631.77,0.0,2022-02-01,duplicate_suspected,DPH Public Health,Repeat payment detected for same invoice pattern,Freeze the repeated payment and verify vendor history.
53979001,PAY-0179776401,AON RISK INSURANCE SERVICES WEST INC,31216.25,36725.0,5508.75,2021-09-08,overpaid,ADM GSA - City Administrator,Tax or surcharge applied twice,Validate tax components and adjust the payment record.
53983701,PAY-0201703001,VERIZON WIRELESS,730.9,859.88,128.98,2022-03-11,overpaid,PUC Public Utilities Commsn,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53925701,PAY-0199203301,OFFICE DEPOT,39.41,39.41,0.0,2022-02-23,matched,DPH Public Health,Matched payment,No action required.
53975701,PAY-0198410401,CENTER HARDWARE CO INC,81.96,96.42,14.46,2022-02-16,overpaid,REG Elections,Overpayment due to manual posting error,Investigate posting entry and recover excess payment.
53952501,PAY-0208882201,VESTIS SERVICES LLC,14.9,14.9,0.0,2022-05-10,matched,PUC Public Utilities Commsn,Matched payment,No action required.
53970601,PAY-0176453001,SERRAMONTE FORD,39.22,39.22,0.0,2021-08-06,matched,AIR Airport Commission,Matched payment,No action required.
53932701,PAY-0173579501,MEDLINE INDUSTRIES INC,345.92,345.92,0.0,2021-07-15,matched,DPH Public Health,Matched payment,No action required.
53975701,PAY-0193978201,CENTER HARDWARE CO INC,542.6,542.6,0.0,2022-01-11,matched,REG Elections,Matched payment,No action required.
53995701,PAY-0200650801,PAYBYPHONE TECHNOLOGIES INC,12821.03,10865.28,-1955.75,2022-03-17,underpaid,MTA Municipal Transprtn Agncy,Installment split created a short settlement,Match split installments against the original invoice value.
54006301,PAY-0186401701,STAPLES BUSINESS ADVANTAGE,1214.53,1214.53,0.0,2021-11-04,duplicate_suspected,LIB Public Library,Possible duplicate voucher posting,Cross-check voucher references and stop secondary settlement.
53939401,PAY-0197510401,BOUND TREE MEDICAL LLC,39285.56,39285.56,0.0,2022-02-10,matched,FIR Fire Department,Matched payment,No action required.
53943501,PAY-0200735501,HARRISON & BONINI INC,250.77,250.77,0.0,2022-03-03,matched,ADM GSA - City Administrator,Matched payment,No action required.
53970601,PAY-0178020601,SERRAMONTE FORD,757.39,757.39,0.0,2021-08-20,matched,AIR Airport Commission,Matched payment,No action required.
53924401,PAY-0180356901,BlueTriton Brands Inc,48.37,48.37,0.0,2021-09-14,matched,DPH Public Health,Matched payment,No action required.
53939401,PAY-0190420501,BOUND TREE MEDICAL LLC,36399.03,36399.03,0.0,2021-12-08,matched,FIR Fire Department,Matched payment,No action required.
54007001,PAY-0186216401,GRAINGER,750.14,750.14,0.0,2021-11-03,duplicate_suspected,LIB Public Library,Repeat payment detected for same invoice pattern,Freeze the repeated payment and verify vendor history.
53986401,PAY-0194519401,INTERSTATE TRAFFIC CONTROL PRODUCTS INC,1117.04,946.64,-170.4,2022-01-18,underpaid,AIR Airport Commission,Installment split created a short settlement,Match split installments against the original invoice value.
53970601,PAY-0178961301,SERRAMONTE FORD,69.79,69.79,0.0,2021-08-31,matched,AIR Airport Commission,Matched payment,No action required.
53979001,PAY-0202527301,AON RISK INSURANCE SERVICES WEST INC,200468.99,235845.87,35376.88,2022-04-18,overpaid,ADM GSA - City Administrator,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53924401,PAY-0182692701,BlueTriton Brands Inc,19.01,19.01,0.0,2021-10-01,matched,DPH Public Health,Matched payment,No action required.
53995301,PAY-0210952801,MT ST JOSEPH-ST ELIZABETH,73135.14,61978.93,-11156.21,2022-05-25,underpaid,DPH Public Health,Partial payment or approval hold,Validate invoice approval path and release remaining balance.
53924401,PAY-0192189501,BlueTriton Brands Inc,8.67,8.67,0.0,2021-12-22,matched,DPH Public Health,Matched payment,No action required.
53975701,PAY-0205432601,CENTER HARDWARE CO INC,140.84,165.7,24.86,2022-04-11,overpaid,REG Elections,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53951601,PAY-0175389401,WAXIE SANITARY SUPPLY,871.54,871.54,0.0,2021-07-30,matched,DPH Public Health,Matched payment,No action required.
53975701,PAY-0195547701,CENTER HARDWARE CO INC,230.82,271.55,40.73,2022-01-26,overpaid,REG Elections,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53973401,PAY-0185738601,OFFICE DEPOT,19.28,19.28,0.0,2021-10-29,matched,DPH Public Health,Matched payment,No action required.
53923601,PAY-0175399501,VORTECH INDUSTRIES,2311.54,2311.54,0.0,2021-08-20,matched,MTA Municipal Transprtn Agncy,Matched payment,No action required.
53953201,PAY-0199618101,CENTER HARDWARE CO INC,80.27,80.27,0.0,2022-02-25,matched,REC Recreation & Park Commsn,Matched payment,No action required.
53976001,PAY-0175045901,Jimmie Muscatello's,308.09,362.46,54.37,2021-07-27,overpaid,POL Police,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53968901,PAY-0197879601,CITY AUTO SUPPLY,155.41,155.41,0.0,2022-02-14,matched,AIR Airport Commission,Matched payment,No action required.
53983701,PAY-0198714801,VERIZON WIRELESS,309.95,364.65,54.7,2022-02-18,overpaid,PUC Public Utilities Commsn,Duplicate approval led to excess settlement,Reverse the duplicate approval and initiate vendor recovery.
53966101,PAY-0191185101,Geotab USA Inc.,582.75,582.75,0.0,2021-12-15,matched,PUC Public Utilities Commsn,Matched payment,No action required.
53968901,PAY-0202105501,CITY AUTO SUPPLY,18.5,18.5,0.0,2022-03-15,matched,AIR Airport Commission,Matched payment,No action required.
53965701,PAY-0190475601,CRESCO EQUIPMENT RENTALS,930.7,930.7,0.0,2021-12-09,matched,PUC Public Utilities Commsn,Matched payment,No action required.
53951901,PAY-0180229701,XEROX CORPORATION,85.3,85.3,0.0,2021-09-13,matched,PUC Public Utilities Commsn,Matched payment,No action required.
53915901,PAY-0211400801,OFFICE DEPOT,896.06,896.06,0.0,2022-05-31,matched,DPH Public Health,Matched payment,No action required.
54007001,PAY-0211388001,GRAINGER,104.15,104.15,0.0,2022-05-31,duplicate_suspected,LIB Public Library,Repeat payment detected for same invoice pattern,Freeze the repeated payment and verify vendor history.
